3.360000000000000000e+02,3.570000000000000000e+02,3.030000000000000000e+02,4.290000000000000000e+02
3.470000000000000000e+02,3.480000000000000000e+02,3.050000000000000000e+02,4.380000000000000000e+02
3.570000000000000000e+02,3.470000000000000000e+02,3.070000000000000000e+02,4.390000000000000000e+02
3.660000000000000000e+02,3.450000000000000000e+02,3.040000000000000000e+02,4.520000000000000000e+02
3.760000000000000000e+02,3.500000000000000000e+02,2.980000000000000000e+02,4.440000000000000000e+02
3.870000000000000000e+02,3.520000000000000000e+02,2.950000000000000000e+02,4.480000000000000000e+02
3.970000000000000000e+02,3.500000000000000000e+02,2.900000000000000000e+02,4.380000000000000000e+02
4.060000000000000000e+02,3.500000000000000000e+02,2.860000000000000000e+02,4.350000000000000000e+02
4.160000000000000000e+02,3.500000000000000000e+02,2.830000000000000000e+02,4.340000000000000000e+02
4.270000000000000000e+02,3.490000000000000000e+02,2.860000000000000000e+02,4.320000000000000000e+02
4.370000000000000000e+02,3.480000000000000000e+02,2.900000000000000000e+02,4.330000000000000000e+02
4.460000000000000000e+02,3.460000000000000000e+02,2.910000000000000000e+02,4.340000000000000000e+02
4.560000000000000000e+02,3.440000000000000000e+02,2.940000000000000000e+02,4.320000000000000000e+02
4.660000000000000000e+02,3.460000000000000000e+02,2.990000000000000000e+02,4.260000000000000000e+02
4.770000000000000000e+02,3.450000000000000000e+02,3.020000000000000000e+02,4.190000000000000000e+02
4.870000000000000000e+02,3.400000000000000000e+02,3.040000000000000000e+02,4.190000000000000000e+02
4.960000000000000000e+02,3.360000000000000000e+02,3.080000000000000000e+02,4.160000000000000000e+02
5.060000000000000000e+02,3.360000000000000000e+02,3.120000000000000000e+02,4.160000000000000000e+02
5.170000000000000000e+02,3.340000000000000000e+02,3.110000000000000000e+02,4.150000000000000000e+02
5.270000000000000000e+02,3.350000000000000000e+02,3.110000000000000000e+02,4.140000000000000000e+02
5.360000000000000000e+02,3.370000000000000000e+02,3.100000000000000000e+02,4.130000000000000000e+02
5.460000000000000000e+02,3.410000000000000000e+02,3.090000000000000000e+02,4.160000000000000000e+02
5.570000000000000000e+02,3.410000000000000000e+02,3.050000000000000000e+02,4.180000000000000000e+02
5.670000000000000000e+02,3.410000000000000000e+02,3.020000000000000000e+02,4.180000000000000000e+02
5.760000000000000000e+02,3.390000000000000000e+02,3.020000000000000000e+02,4.160000000000000000e+02
5.860000000000000000e+02,3.360000000000000000e+02,3.040000000000000000e+02,4.150000000000000000e+02
5.960000000000000000e+02,3.350000000000000000e+02,3.100000000000000000e+02,4.140000000000000000e+02
6.070000000000000000e+02,3.320000000000000000e+02,3.110000000000000000e+02,4.130000000000000000e+02
6.170000000000000000e+02,3.310000000000000000e+02,3.090000000000000000e+02,4.120000000000000000e+02
6.260000000000000000e+02,3.330000000000000000e+02,3.080000000000000000e+02,4.080000000000000000e+02
6.360000000000000000e+02,3.370000000000000000e+02,3.090000000000000000e+02,4.070000000000000000e+02
6.470000000000000000e+02,3.370000000000000000e+02,3.070000000000000000e+02,4.050000000000000000e+02
6.570000000000000000e+02,3.370000000000000000e+02,3.080000000000000000e+02,4.050000000000000000e+02
6.660000000000000000e+02,3.380000000000000000e+02,3.090000000000000000e+02,4.070000000000000000e+02
6.760000000000000000e+02,3.380000000000000000e+02,3.120000000000000000e+02,4.050000000000000000e+02
6.870000000000000000e+02,3.370000000000000000e+02,3.150000000000000000e+02,4.050000000000000000e+02
6.970000000000000000e+02,3.370000000000000000e+02,3.190000000000000000e+02,4.060000000000000000e+02
7.060000000000000000e+02,3.370000000000000000e+02,3.230000000000000000e+02,4.060000000000000000e+02
7.160000000000000000e+02,3.370000000000000000e+02,3.280000000000000000e+02,4.140000000000000000e+02
7.270000000000000000e+02,3.360000000000000000e+02,3.320000000000000000e+02,4.150000000000000000e+02
7.370000000000000000e+02,3.360000000000000000e+02,3.310000000000000000e+02,4.160000000000000000e+02
7.470000000000000000e+02,3.360000000000000000e+02,3.280000000000000000e+02,4.130000000000000000e+02
7.560000000000000000e+02,3.380000000000000000e+02,3.260000000000000000e+02,4.120000000000000000e+02
7.660000000000000000e+02,3.370000000000000000e+02,3.260000000000000000e+02,4.090000000000000000e+02
7.770000000000000000e+02,3.350000000000000000e+02,3.200000000000000000e+02,4.060000000000000000e+02
7.870000000000000000e+02,3.370000000000000000e+02,3.170000000000000000e+02,4.110000000000000000e+02
7.960000000000000000e+02,3.370000000000000000e+02,3.170000000000000000e+02,4.100000000000000000e+02
8.060000000000000000e+02,3.350000000000000000e+02,3.160000000000000000e+02,4.110000000000000000e+02
8.170000000000000000e+02,3.350000000000000000e+02,3.120000000000000000e+02,4.210000000000000000e+02
8.270000000000000000e+02,3.310000000000000000e+02,3.160000000000000000e+02,4.270000000000000000e+02
8.360000000000000000e+02,3.320000000000000000e+02,3.230000000000000000e+02,4.210000000000000000e+02
8.460000000000000000e+02,3.290000000000000000e+02,3.230000000000000000e+02,4.140000000000000000e+02
8.570000000000000000e+02,3.260000000000000000e+02,3.150000000000000000e+02,4.020000000000000000e+02
8.670000000000000000e+02,3.250000000000000000e+02,3.100000000000000000e+02,3.960000000000000000e+02
8.770000000000000000e+02,3.260000000000000000e+02,3.130000000000000000e+02,3.930000000000000000e+02
8.860000000000000000e+02,3.230000000000000000e+02,3.170000000000000000e+02,3.960000000000000000e+02
8.970000000000000000e+02,3.220000000000000000e+02,3.180000000000000000e+02,3.970000000000000000e+02
9.070000000000000000e+02,3.230000000000000000e+02,3.180000000000000000e+02,3.980000000000000000e+02
9.170000000000000000e+02,3.210000000000000000e+02,3.130000000000000000e+02,3.960000000000000000e+02
9.260000000000000000e+02,3.210000000000000000e+02,3.140000000000000000e+02,3.970000000000000000e+02
9.360000000000000000e+02,3.200000000000000000e+02,3.120000000000000000e+02,3.950000000000000000e+02
9.470000000000000000e+02,3.200000000000000000e+02,3.160000000000000000e+02,4.020000000000000000e+02
9.570000000000000000e+02,3.180000000000000000e+02,3.150000000000000000e+02,3.970000000000000000e+02
9.660000000000000000e+02,3.190000000000000000e+02,3.140000000000000000e+02,4.010000000000000000e+02
9.760000000000000000e+02,3.180000000000000000e+02,3.080000000000000000e+02,3.980000000000000000e+02
9.870000000000000000e+02,3.200000000000000000e+02,3.020000000000000000e+02,4.010000000000000000e+02
9.970000000000000000e+02,3.200000000000000000e+02,2.960000000000000000e+02,4.030000000000000000e+02
1.028000000000000000e+03,3.180000000000000000e+02,2.960000000000000000e+02,4.070000000000000000e+02
1.038000000000000000e+03,3.170000000000000000e+02,2.990000000000000000e+02,4.020000000000000000e+02
1.048000000000000000e+03,3.150000000000000000e+02,3.000000000000000000e+02,4.020000000000000000e+02
1.058000000000000000e+03,3.160000000000000000e+02,3.030000000000000000e+02,4.040000000000000000e+02
1.068000000000000000e+03,3.180000000000000000e+02,3.050000000000000000e+02,4.040000000000000000e+02
1.078000000000000000e+03,3.170000000000000000e+02,3.040000000000000000e+02,4.030000000000000000e+02
1.088000000000000000e+03,3.200000000000000000e+02,2.980000000000000000e+02,4.020000000000000000e+02
1.098000000000000000e+03,3.230000000000000000e+02,2.950000000000000000e+02,3.980000000000000000e+02
1.108000000000000000e+03,3.230000000000000000e+02,2.870000000000000000e+02,3.910000000000000000e+02
1.118000000000000000e+03,3.220000000000000000e+02,2.810000000000000000e+02,3.930000000000000000e+02
1.128000000000000000e+03,3.120000000000000000e+02,2.680000000000000000e+02,3.910000000000000000e+02
